id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
42622201,first floor,339535688,Babak,,Beyoglu,41.03609,28.97826,Private room,318,2,1,2020-03-21,0.10,5,179
42622416,PETHAUS TERAS DAİRE,339422075,Abdullah,,Beyoglu,41.04031,28.98393,Entire home/apt,145,1,1,2020-08-11,0.20,11,0
42622641,SÜPERİOR DAİRE,339422075,Abdullah,,Beyoglu,41.0388,28.9818,Entire home/apt,197,1,0,,,11,364
42623179,"Temizlik,huzur",339544142,Kevser,,Sisli,41.07218,28.99449,Private room,150,1,0,,,2,179
42623280,"Wifi&AC&Terrace
интернет и кондиционер и терраса",26145719,Murat,,Zeytinburnu,40.9994,28.90088,Private room,89,10,1,2020-04-10,0.11,2,178
42623490,The best location,278617987,Selda,,Besiktas,41.04497,29.00911,Private room,218,5,0,,,1,364
42623830,"In front of GALATA TOWER, View terrace&Charm",181849367,Catherine&Ahmet,,Beyoglu,41.02688,28.9728,Entire home/apt,392,2,14,2020-12-07,1.42,14,347
42624538,Cozy full Apartment  + WiFi,249596120,Muzo,,Fatih,41.03133,28.94749,Entire home/apt,181,27,0,,,8,0
42624600,Colorful world,133332978,Mesut,,Beyoglu,41.03474,28.98308,Private room,227,1,0,,,6,0
42625244,Cozy and spacious room,339564623,Seda,,Fatih,41.00956,28.96239,Private room,263,1,1,2020-03-26,0.11,1,88
42625333,we are very close to everything in İstanbul ...,336582724,The D.O.M,,Beyoglu,41.03554,28.97601,Entire home/apt,200,15,1,2020-10-14,0.36,6,0
42629236,My life residence,241405982,Dare Abolade,,Esenyurt,41.02417,28.66251,Entire home/apt,148,5,0,,,1,179
42631170,Ali hostel,339621532,Alireza,,Sisli,41.04242,28.98222,Shared room,91,1,0,,,1,365
42631777,Spor salonu sauna hamam yüzme havuzu Güvenlikli,339625988,Özalp,,Esenyurt,41.02076,28.65231,Private room,80,100,0,,,1,365
42631799,Taksime 7 dk yürüme mesafesi,339623194,Boran Gürhan,,Beyoglu,41.03635,28.97732,Entire home/apt,223,1,0,,,1,180
42633534,ayasofya deluxs apartt,339638036,Cihan,,Fatih,41.0052,28.97097,Entire home/apt,285,1,3,2020-11-09,0.82,8,0
42633715,TÜYAP + SEA BEACH VACATİON,8869122,TC Marina,,Buyukcekmece,41.01627,28.60719,Entire home/apt,521,2,0,,,1,178
42634355,"Best PRİCE Metrobus , University and Mall 5 minute",127590807,Kadir,,Kucukcekmece,41.00891,28.80206,Private room,74,7,0,,,2,1
42635378,Luxury and relax life,339652764,Taner,,Kagithane,41.07493,28.98333,Private room,75,3,0,,,1,364
42635703,Cozy Home in Kadıköy Istanbul City Center,104500137,Fırat,,Kadikoy,40.99377,29.02765,Private room,89,4,0,,,2,90
42635922,Exclusive Design full Furnished in City Center,339656067,Zeynep,,Sisli,41.05266,28.99446,Entire home/apt,734,2,2,2020-10-02,0.20,1,365
42636246,Napolyon Boutique Hotel,339652226,Hatice,,Beyoglu,41.0365,28.97803,Private room,320,1,0,,,1,90
42636762,Yeni havalimanına 5 km ilerde 2+1 süper ev,79221444,Gülce,,Arnavutkoy,41.1916,28.75344,Entire home/apt,200,1,0,,,2,364
42637255,Amazing Flat in Heart of Istiklal St.,31366864,Aslı Cansu,,Beyoglu,41.03104,28.97801,Private room,182,1,0,,,1,364
42637875,a comfortable room specially arranged for you,216025333,Cagri,,Sisli,41.05568,28.99159,Private room,85,1,1,2020-03-17,0.10,1,179
